State,State Code,Insurance Company,DME Supplier,DME URL
New Jersey,NJ,Mutual Assurance Administrators,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,National Association of Letter Carriers,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,National Elevator Industry Health Benefits,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,National Provider Network,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,New Jersey Blue Cross Blue Shield - CareCentrix,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Newark Insurance,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Northwell Direct,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,NYSHIP,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,One Homecare Solutions,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Onecall,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Optum,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Other,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,OWCA,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Oxford Health Plans,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Pacific Source Health Plans,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Paradigm,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Performance Health,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Piedmont Healthcare,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Pinnacle Assurance,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Plymouth Rock,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Porter County Government Employee Benefits,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,PPO Plus,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Prairie States,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Preferred Health Professionals,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Preferred Medical Network,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Preferred One,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Presbyterian Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Priority Health,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,PROVIDENCE HEALTH,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Provider Network of America,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,QualCare,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,QualChoice,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Quartz,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Reserve National Insurance Company,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,ResourceOne Administrators,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,S & S Health,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Samaritan,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Sana Benefits,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Sanford Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Scott & White Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Sedgwick,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Select Administrative Services,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Self Insured Services Company,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Sentara Health Plans,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Sentry Insurance,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,SIHO,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,SIX DEGREES HEALTH,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,SmartHealth,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,SMS National,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Sound Health and Wellness,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,South Central Preferred,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,South Jersey PPO,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Starmark,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,The American Worker,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,The American Worker (f.k.a Century Healthcare),Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,The Empire Plan,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,The Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Tricare,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,TriCare – East Region,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Tricare East,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Tricare Overseas,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Trilogy,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,TRPN,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Trustmark,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Tufts Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Ucare,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,UHC ALL SAVERS,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,UHC SHARED SERVICES,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,UHC STUDENT RESOURCES,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,UHC SUREST,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,UHIS,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,UMR,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,UMWA Health & Retirement Funds,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Unicare,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,United,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,United Healthcare,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,United Healthcare  Commercial and Medicare,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,United Healthcare All Savers,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,United Healthcare Medicaid,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,United Healthcare Shared Services,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,United Healthcare StudentResources,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,United Student Resources,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,UnitedHealthcare Community Plan,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,UPMC,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,USA MANAGED CARE ORGANIZATIONS,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Valenz,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Valenz f.k.a United Claim Solutions (PPO Network),Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,WebTPA,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Wellcare,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,WellFirst Health,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,WellMed,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Wellpoint,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,World Trade Center,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,Zelis,Motif Medical,https://motifmedical.com/insurance/qualify
New Jersey,NJ,ZENITH ADMIN,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,1199 SEIU Benefit,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,A&S Financial,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Access Health Services - TPA,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Aetna,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Aetna Atlantic Health,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Aetna National,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Affinity,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Agelity Pharmacy Services,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Agewell,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,All Savers Health Plans,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Allegiance,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Alliant Health,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Allied Health Benefits,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,AllWays Health Partners,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Alternative Insurance Resources,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Amalgamated Life and Health Alicare,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Ambetter,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,AmeriBen,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,America's Choice Provider Network,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,American Cancer Society,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,American Healthcare Alliance,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,American PPO,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,AmeriGroup,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,AmeriHealth,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Ametros,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Amidacare,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Ancillary Care Services,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Anthem BCBCS,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Anthem BCBS,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Anthem BCBS of New York,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Anthem Blue Cross Blue Shield,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Anthem Empire BCBS,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Anthem Medicaid,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,APA Partners,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Arcbest Corporation,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,ArchCare,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,ASURIS,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Atlantis Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Atrio Health Plans,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Badger Care,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,BCE Emergis,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Beacon Health,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Beech Street,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Benefit Assistance Corp,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Blue Benefit Administrators,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Blue Cross Blue Shield,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Blue Cross Blue Shield of New York - Northeastern,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Blue Cross Blue Shield of New York - Western,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Blue Cross Empire NY,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Blue Shield Western New York,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,BlueCross BlueShield of Western New York,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Bluegrass Family Health,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,BlueShield of Northeastern New York,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,BMI Benefits LLC,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Boulder Admin,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Bridgeway Health Solutions,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Bright Advantage,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Bright Health,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Broward Health,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Buckeye Community Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,CareConnect,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,CareFirst BCBS,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Careington International,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Caresource,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,CAREVALENT GILSBAR,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,CDPHP,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Cedar Valley Community Healthcare,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Cedar Valley Hospice - Transportation,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Centene,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Centerlight,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Centerlite MLTC,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Centers Plan for Healthy Living,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Centivo,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Century Health Solutions,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Cerner Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,CHAMP VA,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,CHN Solutions,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Choice Care Network,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Cigna,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,ClearPrice Networks,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,CMN Inc. Global,Motif Medical,https://motifmedical.com/insurance/qualify
New York,NY,Coastal Care Services,Motif Medical,https://motifmedical.com/insurance/qualify
